feature_order,feature,source_group,feature_flow_stage,dtype,is_numeric,rows_total,count_non_missing,missing_count,missing_pct,n_unique,mode,mode_freq,mode_pct,n_zeros,zero_pct,sum,mean,standard_error,median,std,sample_variance,confidence_level_95,min,p1,p5,q1_25,q2_50,q3_75,p95,p99,max,range,iqr,skewness,kurtosis,outlier_count_iqr,outlier_pct_iqr,target_pearson_corr,target_spearman_corr,target_corr_n_used
222,INST_PREV_COUNT,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,26,1.0,81817,26.606202704943886,15868.0,5.160140612856125,853344.0,2.775003170618287,0.0037696681316988253,2.0,2.090419490196492,4.369853644993362,0.0073885495381296965,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,26.0,26.0,3.0,1.5365219629175244,3.831777690746754,5980.0,1.9446458825863142,-0.02496868680483472,-0.027051281923989357,307511.0
223,INST_LATE_PAYMENT_COUNT,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,102,0.0,152512,49.59562422157256,152512.0,49.59562422157256,993629.0,3.2311982335591245,0.011316460012456703,1.0,6.275392884361928,39.38055585310032,0.02218026162441514,0.0,0.0,0.0,0.0,1.0,4.0,15.0,30.0,159.0,159.0,4.0,3.9062073734073874,25.042612734213026,28078.0,9.130730282819151,0.03177580687527248,0.0502621186878805,307511.0
224,INST_UNDERPAYMENT_COUNT,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,126,0.0,182365,59.303569628403544,182365.0,59.303569628403544,1119901.0,3.641824194906849,0.014161446525203717,0.0,7.853042440720183,61.67027557575242,0.02775643518939928,0.0,0.0,0.0,0.0,0.0,4.0,18.0,38.0,154.0,154.0,4.0,4.106073461506057,25.8039509752718,32824.0,10.67408970736006,0.02951188759540796,0.04770746993487533,307511.0
225,INST_PAYMENT_MISSING_COUNT,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,27,0.0,306436,99.65041900940129,306436.0,99.65041900940129,2583.0,0.008399699522943895,0.0004793171600251995,0.0,0.2657989770708972,0.07064909621193535,0.0009394616336493911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,104.91690038309378,16181.472429896405,1075.0,0.3495809905987103,0.017222272770021856,0.02188796978628298,307511.0
226,INST_DAYS_LATE_POSITIVE_SUM,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,2077,0.0,152512,49.59562422157256,152512.0,49.59562422157256,12434008.0,40.43435194188175,0.5922064595051326,1.0,328.4002415915308,107846.71867737579,1.1607246606300596,0.0,0.0,0.0,0.0,1.0,19.0,158.0,584.9000000000233,82957.0,82957.0,19.0,104.67641075289471,19302.76326754294,44786.0,14.564031855771011,0.006929236077026568,0.0511178388437684,307511.0
227,INST_DAYS_LATE_POSITIVE_MEAN,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291635,15876,5.162742145809418,23566,0.0,136636,46.851715329092876,136636.0,46.851715329092876,310885.8726871728,1.0660101588875572,0.01685949529747243,0.0384615384615384,9.10467381677396,82.89508530984932,0.03304461078304596,0.0,0.0,0.0,0.0,0.0384615384615384,0.5185185185185185,3.6,14.270195652173552,1885.386363636364,1885.386363636364,0.5185185185185185,80.32079803747989,11769.100010072478,39297.0,13.474720112469354,0.008937412909498385,0.05944882129702945,291635.0
228,INST_DAYS_LATE_POSITIVE_MAX,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291635,15876,5.162742145809418,1642,0.0,136636,46.851715329092876,136636.0,46.851715329092876,5358955.0,18.375555060263686,0.20490152177955867,1.0,110.65346188881298,12244.188627978989,0.401606982687935,0.0,0.0,0.0,0.0,1.0,9.0,35.0,357.0,2884.0,2884.0,9.0,13.212138552345829,210.16632945730876,34695.0,11.896720215337666,0.0038408074482889345,0.05017575177967178,291635.0
229,INST_DAYS_EARLY_POSITIVE_MEAN,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291635,15876,5.162742145809418,57205,10.0,1201,0.4118161400380613,802.0,0.2750012858538927,3577705.2320389617,12.267749865547557,0.016930452150375898,10.12162162162162,9.142992816800476,83.5943176480651,0.03318368621473676,0.0,1.4723939393939396,3.255543113101904,6.6751623376623375,10.12162162162162,15.142857142857142,28.2,45.55212121212095,295.0,295.0,8.467694805194805,3.6384377192113346,35.626228932955414,15151.0,5.195192620913128,-0.021115601943017755,-0.031480773035978654,291635.0
230,INST_AMT_INSTALMENT_SUM,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,287801,0.0,15871,5.16111618771361,15871.0,5.16111618771361,196105378746.195,637718.256407722,1568.6896522266309,298091.745,869896.0514612475,756719140347.8694,3074.6317183641963,0.0,0.0,0.0,114704.505,298091.745,796416.9075,2446993.1925,4112812.863000008,23274726.93,23274726.93,681712.4025,2.8553275679162686,13.005337442872374,27537.0,8.95480161685273,-0.016067046471434147,-0.02669860991509397,307511.0
231,INST_AMT_INSTALMENT_MEAN,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291643,15868,5.160140612856125,288020,12074.31,18,0.006171929379412501,3.0,0.0010286548965687502,5364076395.326971,18392.6114987398,43.215280989074856,12572.652,23337.97227908364,544660950.0992764,84.70195073858672,0.0,2426.0475867809737,4010.742551785714,7799.513275862068,12572.652,21376.135868055557,50687.889520559205,95971.21663500031,2504589.66,2504589.66,13576.62259219349,18.637978032737646,1117.1086666019237,22250.0,7.629190482884897,-0.018408966422028505,-0.03397588557915542,291643.0
232,INST_AMT_PAYMENT_SUM,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,287364,0.0,15876,5.162742145809418,15876.0,5.162742145809418,197904671164.30502,643569.4045556257,1631.5561161486933,289330.02,904757.8156460937,818586704972.6908,3197.849987651439,0.0,0.0,0.0,111472.5375,289330.02,786505.1625000001,2530560.825,4288189.018500021,25537053.78,25537053.78,675032.6250000001,2.9713049429217095,14.23478677014143,29133.0,9.473807441034628,-0.020586457527029915,-0.03155592431679763,307511.0
233,INST_AMT_PAYMENT_MEAN,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291635,15876,5.162742145809418,288396,17077.965,17,0.005829204313611192,0.0,0.0,5469413268.256851,18754.310244850072,46.48861035496155,12225.755769230767,25105.356121809935,630278906.0028996,91.11767629572465,0.189,2258.7761682692308,3776.4652451612906,7478.370187500001,12225.755769230767,21352.864652406417,54119.307016483515,106922.84776297731,2504589.66,2504589.4710000004,13874.494464906416,16.098524142724084,850.0679216021579,24082.0,8.257582251787337,-0.023168871269153738,-0.04130436900479303,291635.0
234,INST_PAYMENT_RATIO_MEAN,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291632,15879,5.163717720666903,42700,1.0,147322,50.516404235474845,0.0,0.0,403319.6466777316,1.382974593589632,0.05588390761986463,1.0,30.17896588878728,910.7699821165862,0.10953245893493467,0.3333333333333333,0.6666666666666666,0.7916666666666666,0.953846153846154,1.0,1.0,1.2480591600489968,2.0743128552725465,8482.446154543808,8482.112821210474,0.04615384615384599,159.9076506817087,32788.91348524801,62855.0,21.552847424150983,0.0013655289446477062,-0.0582159972488243,291632.0
235,INST_PAYMENT_RATIO_MIN,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291632,15879,5.163717720666903,116715,1.0,166470,57.08221320019751,954.0,0.3271245953804795,173780.9404488631,0.5958911931779198,0.0008744035420327282,1.0,0.47220382024002067,0.22297644784926973,0.0017138309423841472,0.0,1.6871645202466695e-05,0.00018961483426625003,0.014444363973272974,1.0,1.0,1.0,1.0,1.6004950864800846,1.6004950864800846,0.985555636026727,-0.34203608411621345,-1.8398700108288348,0.0,0.0,-0.045650103812772604,-0.04258013467904285,291632.0
236,INST_LATE_PAYMENT_RATE,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291643,15868,5.160140612856125,4972,0.0,136644,46.853173228913434,136644.0,46.853173228913434,22104.19311439912,0.07579195493942635,0.00021485391650276977,0.0185185185185185,0.11602966896505502,0.013462884080140253,0.00042111367634542875,0.0,0.0,0.0,0.0,0.0185185185185185,0.1111111111111111,0.3291139240506329,0.5,1.0,1.0,0.1111111111111111,2.1673006270659108,5.956217787865695,21423.0,7.345624616397445,0.07001483844481442,0.0643001087654167,291643.0
237,INST_UNDERPAYMENT_RATE,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291643,15868,5.160140612856125,4892,0.0,166497,57.08931810466906,166497.0,57.08931810466906,24493.045040234163,0.08398296904171937,0.00027773385853389237,0.0,0.14998734112282067,0.02249620249709337,0.0005443583627264291,0.0,0.0,0.0,0.0,0.0,0.109090909090909,0.4210526315789473,0.6666666666666666,1.0,1.0,0.109090909090909,2.384828275400776,6.109985605437359,32171.0,11.030952225837753,0.06261195970540649,0.05710403405245907,291643.0
238,INST_TOTAL_PAYMENT_RATIO,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,291640,15871,5.16111618771361,142355,1.0,147153,50.45707036071869,8.0,0.00274310794129749,289254.8118198912,0.9918214642020683,0.00025229350267916035,1.0,0.13624783533012555,0.01856347263214501,0.0004944952652511542,0.0,0.655657967608923,0.7996599763392863,0.961237986516146,1.0,1.0,1.2243287702177428,1.5809078293017733,5.48514101952473,5.48514101952473,0.038762013483853996,2.086582751732598,14.457935696839446,66307.0,22.735907282951583,-0.05310083771159226,-0.0595433665073663,291640.0
239,HAS_INSTALLMENT_HISTORY,Step5 history coverage flag after merge,05 Step5 history flags,int64,True,307511,307511,0,0.0,2,1,291643,94.83985938714387,15868.0,5.160140612856125,291643.0,0.9483985938714388,0.00039892990831835495,1.0,0.2212212922826107,0.048938860159188274,0.0007819026203039756,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.0538729845847525,14.433980051290671,15868.0,5.160140612856125,0.017915193572517935,0.017915193572517755,307511.0
240,CC_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,129,0.0,220606,71.73922233676193,220606.0,71.73922233676193,3227965.0,10.49707164946945,0.044195200201854544,0.0,24.507862402587175,600.6353195441461,0.0866225923956349,0.0,0.0,0.0,0.0,0.0,7.0,86.0,96.0,192.0,192.0,7.0,2.6178271867908482,5.647511122383494,48621.0,15.811141715255713,-0.014899132634322685,0.007516138243836865,307511.0
241,CC_PREV_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,5,0.0,220606,71.73922233676193,220606.0,71.73922233676193,87452.0,0.28438657478919455,0.0008206694376133599,0.0,0.45509135750431196,0.20710814367511746,0.0016085120977221857,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0144833125168538,-0.793350145448326,4.0,0.0013007664766463637,0.013904834731313138,0.013802601209383559,307511.0
242,CC_MONTHS_BALANCE_RECENT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,5,-1.0,52030,59.86997295897819,0.0,0.0,-130182.0,-1.4979805534779356,0.002350050993700891,-1.0,0.6927869017826412,0.479953691281591,0.004606099947653746,-5.0,-4.0,-3.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,-1.3749874536232445,1.6917799361962076,1588.0,1.8272826649790002,0.025251381672536072,0.02345097153160447,86905.0
243,CC_MONTHS_BALANCE_OLDEST,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,96,-96.0,9484,10.913065991600023,0.0,0.0,-3266281.0,-37.58450031643749,0.11397901118317585,-22.0,33.60061813020031,1129.0015387315457,0.22339886191902467,-96.0,-96.0,-96.0,-76.0,-22.0,-10.0,-5.0,-2.0,-1.0,95.0,66.0,-0.7672243945954994,-1.0714417699900873,0.0,0.0,0.0613587716198769,0.05954458630486857,86905.0
244,CC_ACTIVE_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,103,0.0,220673,71.76101017524576,220673.0,71.76101017524576,3116673.0,10.135159392672133,0.042776956008199314,0.0,23.72139388581118,562.7045278858001,0.08384283377607066,0.0,0.0,0.0,0.0,0.0,6.0,82.0,96.0,178.0,178.0,6.0,2.641687297114697,5.838793419839104,50885.0,16.547375541037557,-0.014529833103638437,0.007819788617117025,307511.0
245,CC_COMPLETED_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,40,0.0,296903,96.55036730393385,296903.0,96.55036730393385,100031.0,0.3252924285635311,0.004432904178349159,0.0,2.4582082477426153,6.042787789269818,0.008688492189564351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,45.0,0.0,9.524860440977228,96.0269670361768,10608.0,3.449632696066157,-0.008038669072371569,-0.008435091786607842,307511.0
246,CC_ZERO_LIMIT_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,78,0.0,285867,92.96155259486653,285867.0,92.96155259486653,629562.0,2.0472828614260954,0.01842689663606818,0.0,10.218391255177638,104.41551984389082,0.03611671740669363,0.0,0.0,0.0,0.0,0.0,0.0,10.0,66.0,89.0,89.0,0.0,5.787929664054112,33.051703381981596,21644.0,7.038447405133475,-0.012301027796020016,-0.008393195798109787,307511.0
247,CC_UTILIZATION_GT_1_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,86,0.0,269931,87.7792989519074,269931.0,87.7792989519074,289792.0,0.9423792970007577,0.007485784817130314,0.0,4.151142735764945,17.231986012694076,0.014672138241575414,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,92.0,92.0,0.0,7.531133475011738,75.27832799894847,37580.0,12.22070104809259,0.024858379904174832,0.05051349514340743,307511.0
248,CC_NEGATIVE_BALANCE_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,9,0.0,306964,99.8221201843186,306964.0,99.8221201843186,1967.0,0.006396519148908495,0.00034335760690706277,0.0,0.19040440922375992,0.036253839051849035,0.000672980909537843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,35.8784549555958,1379.538190355888,547.0,0.17787981568139027,-0.0031217660015848067,-0.0034455732674029127,307511.0
249,CC_AMT_BALANCE_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,59467,0.0,27305,31.419365974339797,27305.0,31.419365974339797,6210224951.738628,71459.92695171312,369.93825715701786,26793.606315789475,109056.51822604671,11893324167.588058,725.0789840277549,-2930.232558139535,0.0,0.0,0.0,26793.606315789475,98610.5025,295966.5220714287,514866.2263971441,928686.3235714288,931616.5561295683,98610.5025,2.5960318045164836,8.730190878533936,6144.0,7.069788849893562,0.08717722087276901,0.10404452989810567,86905.0
250,CC_AMT_BALANCE_MAX,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,56722,0.0,27328,31.44583165525574,27328.0,31.44583165525574,12557886052.634998,144501.30662948044,586.197447244252,97424.325,172808.97920844323,29862943295.064163,1148.946996598734,0.0,0.0,0.0,0.0,97424.325,195182.46,473417.41500000004,798230.2446000002,1354829.265,1354829.265,195182.46,1.8132184448457684,3.903220652078853,3338.0,3.840975778148553,0.06879775473341661,0.08127588331354517,86905.0
251,CC_AMT_BALANCE_SUM,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,58810,0.0,247911,80.61857949796918,247911.0,80.61857949796918,190686609912.735,620096.8742995698,3603.195180347383,0.0,1998104.121856956,3992420081781.758,7062.26255348087,-126000.0,0.0,0.0,0.0,0.0,0.0,4497766.875,10590400.48050002,29980484.415000003,30106484.415000003,0.0,4.508449821922312,24.133307808084048,59600.0,19.38142050203082,0.015701427129853982,0.03526678218318236,307511.0
252,CC_CREDIT_LIMIT_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,11313,45000.0,4723,5.434670041999885,869.0,0.9999424659110523,18098885640.804985,208260.57926247033,649.7020987544895,149727.27272727274,191529.93074800092,36683714372.33402,1273.4161135587992,0.0,3000.0,24000.0,82840.90909090909,149727.27272727274,268783.7837837838,675000.0,900000.0,1350000.0,1350000.0,185942.8746928747,1.8068744303739444,3.2234049230271347,5927.0,6.820090903860537,-0.008852223413943119,-0.0015885640308790244,86905.0
253,CC_CREDIT_LIMIT_MAX,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,54,135000.0,12618,14.519302686841954,869.0,0.9999424659110523,21700971000.0,249709.1191530982,685.7596512809118,180000.0,202159.57247390485,40868492742.831985,1344.0889165105873,0.0,4500.0,45000.0,112500.0,180000.0,315000.0,765000.0,900000.0,1350000.0,1350000.0,202500.0,1.5576704638697747,2.090949243291481,6357.0,7.314884068810771,-0.01167945176314203,-0.00612022107767287,86905.0
254,CC_UTILIZATION_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86036,221475,72.02181385381336,59104,0.0,26577,30.89055744107118,26577.0,30.89055744107118,28132.11213111549,0.3269807072750417,0.0011093598565163798,0.25338723263888885,0.32539625612779977,0.10588272350198867,0.0021743453187721045,-0.0848484848484848,0.0,0.0,0.0,0.25338723263888885,0.5919997596590909,0.9189138496569513,1.0050531428011205,2.138789685393258,2.223638170241743,0.5919997596590909,0.5573856358339749,-1.0277578776933778,3.0,0.0034869124552512902,0.13555965899877534,0.1271357856343816,86036.0
255,CC_UTILIZATION_MAX,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86036,221475,72.02181385381336,56087,0.0,26600,30.91729043656144,26600.0,30.91729043656144,54294.96174237564,0.6310725945229397,0.0016434369355931655,0.9526391303990127,0.4820511783285933,0.23237333852798525,0.0032211363937626044,0.0,0.0,0.0,0.0,0.9526391303990127,1.0448203839285715,1.0929586875,1.1523589083333332,11.77751,11.77751,1.0448203839285715,-0.2350239088629505,1.7902232157370261,15.0,0.017434562276256452,0.09701085904434978,0.10583695351166059,86036.0
256,CC_DRAWINGS_CURRENT_SUM,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,40377,0.0,247875,80.60687259967936,247875.0,80.60687259967936,24190639407.585,78665.93197506755,482.7851823141535,0.0,267722.12285773817,71675135067.45384,946.2589573357409,0.0,0.0,0.0,0.0,0.0,0.0,499437.51749999996,1181171.2050000038,18469299.195,18469299.195,0.0,10.334869432035072,297.6942247425165,59636.0,19.39312740032064,0.01792237899590576,0.036632852015692906,307511.0
257,CC_DRAWINGS_CURRENT_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,49079,0.0,27269,31.37794143029745,27269.0,31.37794143029745,1209150554.3523703,13913.475109054372,90.2676230688602,3473.671875,26610.582955340924,708123125.2230809,176.92454121496598,0.0,0.0,0.0,0.0,3473.671875,18333.99794117647,56684.709,112561.25700000036,1125000.0,1125000.0,18333.99794117647,7.167448580263853,128.27324267683585,6418.0,7.385075657326966,0.05873224626498021,0.10605569237820894,86905.0
258,CC_PAYMENT_CURRENT_SUM,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,54228,0.0,246580,80.1857494528651,246580.0,80.1857494528651,26700992200.754997,86829.3888698453,514.5687133568803,0.0,285347.25866220996,81423058026.03815,1008.5546781794852,0.0,0.0,0.0,0.0,0.0,0.0,586691.46,1275199.150500008,19347594.795,19347594.795,0.0,9.020125364156666,232.6180657374844,60931.0,19.814250547134897,0.00419692148406141,0.030394792592443997,307511.0
259,CC_PAYMENT_CURRENT_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,61060,246451,80.14379973399326,56763,0.0,129,0.21126760563380279,129.0,0.21126760563380279,1100830966.4904084,18028.676162633612,114.50325979116813,9808.736420454545,28294.123885732817,800557446.4611963,224.42638919068952,0.0,251.84773894736844,1416.4461635430039,4670.159801078403,9808.736420454545,21395.91168710021,58495.673296874986,121334.83763303535,1125000.0,1125000.0,16725.751886021808,8.725317070055704,166.80423708917516,4666.0,7.641663937111039,0.00527437047451044,0.03332754067546546,61060.0
260,CC_TOTAL_RECEIVABLE_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,59521,0.0,27131,31.219147344801794,27131.0,31.219147344801794,6169019991.188968,70985.78897864297,367.85517948015564,26559.800000000003,108442.43413434226,11759761520.981157,720.996151781105,-2930.232558139535,0.0,0.0,0.0,26559.800000000003,97909.02409090912,294370.8698653847,511745.3867454564,913096.6392857142,916026.8718438537,97909.02409090912,2.599095199908812,8.748711841456396,6153.0,7.080144985904148,0.08648989773622688,0.10311672174746686,86905.0
261,CC_TOTAL_RECEIVABLE_MAX,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,56422,0.0,27528,31.675968011046546,27528.0,31.675968011046546,12469866979.725,143488.48719550084,582.3500889635,96866.37,171674.7912991109,29472233967.593277,1141.40617436846,0.0,0.0,0.0,0.0,96866.37,194503.32,469626.462,791724.8178000002,1354829.265,1354829.265,194503.32,1.8147701598169441,3.9133066535728376,3296.0,3.7926471434324838,0.0680813572665421,0.07998161930536266,86905.0
262,CC_DPD_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,91,0.0,289629,94.18492346615243,289629.0,94.18492346615243,134123.0,0.43615675536810067,0.006110037982222551,0.0,3.388240565920279,11.48017413254777,0.011975674445156199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,94.0,94.0,0.0,13.260506943816136,211.98231759214738,17882.0,5.81507653384757,-0.0032715560933116055,0.0010103703327628381,307511.0
263,CC_DPD_DEF_MONTH_COUNT,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,64,0.0,292669,95.17350598840366,292669.0,95.17350598840366,78341.0,0.25475836636738197,0.003321880329558663,0.0,1.8421047005748916,3.393349727880111,0.006510885445934979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,94.0,94.0,0.0,13.693855336764244,298.0261439797975,14842.0,4.826494011596333,-0.0024778827240462707,-0.0027853039560562,307511.0
264,CC_SK_DPD_MAX,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,409,0.0,69023,79.42350842874403,69023.0,79.42350842874403,1473344.0,16.953500949312467,0.4870040437934404,0.0,143.56710707964217,20611.514235217437,0.9545279258351432,0.0,0.0,0.0,0.0,0.0,0.0,8.0,669.0,2831.0,2831.0,0.0,10.514165956667561,118.87943245314565,17882.0,20.57649157125597,-0.005975320326713823,-0.0049826260684368824,86905.0
265,CC_SK_DPD_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,3606,0.0,69023,79.42350842874403,69023.0,79.42350842874403,365791.22024465323,4.209092920368831,0.15129849889734054,0.0,44.602273983163556,1989.3628444691888,0.29654505783878743,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484848484848,100.7201465201491,1386.9479166666667,1386.9479166666667,0.0,13.853989220125099,233.48751308207312,17882.0,20.57649157125597,-0.0031947922784391685,-0.0038514052486214845,86905.0
266,CC_SK_DPD_DEF_MAX,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,52,0.0,72063,82.92158103676428,72063.0,82.92158103676428,67788.0,0.780024164317358,0.0807828673838617,0.0,23.81450979659323,567.130876852035,0.15833442007236895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2800.0,2800.0,0.0,98.42033941505196,10194.018129697455,14842.0,17.078418963235716,0.007089051834863641,-0.01240500864655016,86905.0
267,CC_SK_DPD_DEF_MEAN,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,1548,0.0,72063,82.92158103676428,72063.0,82.92158103676428,11025.679008636918,0.1268704793583444,0.034037066533717776,0.0,10.034009446122353,100.6813455648726,0.06671265040608684,0.0,0.0,0.0,0.0,0.0,0.0,0.108695652173913,0.5833333333333334,1309.6,1309.6,0.0,111.87471792908097,13041.73480050196,14842.0,17.078418963235716,0.0066600597776958126,-0.011659341101719033,86905.0
268,CC_ZERO_LIMIT_MONTH_RATE,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,1288,0.0,65261,75.09464357631896,65261.0,75.09464357631896,10468.173774711753,0.12045536821485246,0.0008451459350313302,0.0,0.24914609744807542,0.06207377787360589,0.0016564860326614072,0.0,0.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.9498947368421221,1.0,1.0,0.0,1.9809248039631857,2.539529220616242,21644.0,24.90535642368103,-0.02182656085497056,-0.027544843038486727,86905.0
269,CC_UTILIZATION_GT_1_MONTH_RATE,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,1792,0.0,49325,56.75737874690754,49325.0,56.75737874690754,8221.91927736349,0.09460812700493056,0.0006021254557085807,0.0,0.17750450099292686,0.03150784787274797,0.0011801658931888182,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.5,0.8,1.0,1.0,0.1111111111111111,2.4227458017555756,5.903136068123938,10924.0,12.570047753293826,0.15170045801109192,0.12700250524505136,86905.0
270,CC_DPD_MONTH_RATE,Step5 historical aggregate - credit_card_balance,05 Step5 historical aggregation,float64,True,307511,86905,220606,71.73922233676193,1422,0.0,69023,79.42350842874403,69023.0,79.42350842874403,1806.3433812836226,0.02078526415377277,0.00026316045611230176,0.0,0.07757879192852646,0.006018468957089601,0.0005157944939801115,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.9894736842105264,0.9894736842105264,0.0,6.425202159155039,49.393936205009595,17882.0,20.57649157125597,0.0017533147952171215,-0.0054916624467078404,86905.0
271,HAS_CREDIT_CARD_HISTORY,Step5 history coverage flag after merge,05 Step5 history flags,int64,True,307511,307511,0,0.0,2,0,220606,71.73922233676193,220606.0,71.73922233676193,86905.0,0.2826077766323806,0.0008119714605957323,0.0,0.4502680096530686,0.20274128051693588,0.0015914640627676354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9656188429948596,-1.0675871935037298,0.0,0.0,0.01373985518334678,0.013739855183346809,307511.0
